file,key,text
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0014\structures.json,complete.title.text,The Unattended Eyes
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0014\structures.json,complete.description.text,I think there's no need to look for the eyes anymore?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0015\quest_0015_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0015\quest_0015_01.json,start.description.text,Did you get the $(red)5 Ender Pearls$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0015\quest_0015_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0015\quest_0015_01.json,complete.description.text,"Thanks. Here, for your trouble."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0015\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0015\root.json,start.description.text,"Adventurer, can you help me obtain 5 ender pearls?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0016\quest_0016_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0016\quest_0016_01.json,start.description.text,Did you get the $(red)copper wrench and lever$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0016\quest_0016_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0016\quest_0016_01.json,complete.description.text,"Thanks. Here, for your trouble."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0016\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0016\root.json,start.description.text,"Hello there, I'm missing some parts to repair my machine. Can you get me $(red)a lever and a copper wrench$()?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0017\quest_0017_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0017\quest_0017_01.json,start.description.text,Did you get the $(red)Soul Weed$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0017\quest_0017_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0017\quest_0017_01.json,complete.description.text,Thanks a lot.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0017\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0017\root.json,start.description.text,Can you get me $(red)1 Soul Weed$()? It can be found in the Nether Dimension.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0018\quest_0018_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0018\quest_0018_01.json,start.description.text,Please get me a bow as soon as you can.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0018\quest_0018_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0018\quest_0018_01.json,complete.description.text,"Thank you, now I can hunt again!"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0018\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0018\root.json,start.description.text,Can you make me $(red)a bow$()? Our weaponsmith is busy these days.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0019\quest_0019_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0019\quest_0019_01.json,start.description.text,Could you fetch me a piece of paper? I'll draw you a map.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0019\quest_0019_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0019\quest_0019_01.json,complete.description.text,Here you go. Please tell it that I send my regards. I wouldn't be here without it.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0019\quest_0019_01b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0019\quest_0019_01b.json,start.description.text,"I met a ghost when I was out mining... It was a horrible night with creatures spawning everywhere around me, but this kindred spirit protected me from every monster that came my way. Before I left for the village, the spirit told me to look for adventurers and bring them to him."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0019\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0019\root.json,start.description.text,"I have a strange tale to tell... would you hear me out, adventurer?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0020\quest_0020_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0020\quest_0020_01.json,start.description.text,Fetch me a piece of paper? I'll draw you a map.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0020\quest_0020_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0020\quest_0020_01.json,complete.description.text,Here you go. Say hi to him for me.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0020\quest_0020_01b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0020\quest_0020_01b.json,start.description.text,An adventurer like yourself asked me for a favor a while ago. I couldn't really help him... But maybe you can. Bring me a piece of paper. I'll draw you a map to his location.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0020\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0020\root.json,start.description.text,"Hey. You're an adventurer, right? Got a minute?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0021\quest_0021_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0021\quest_0021_01.json,start.description.text,Did you obtain a $(red)Heart of the Sea$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0021\quest_0021_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0021\quest_0021_01.json,complete.description.text,"This looks... bizarre. But most things coming from the Ocean are of this nature... Anyway, thanks a lot adventurer. Here's your reward."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0021\quest_0021_01b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0021\quest_0021_01b.json,start.description.text,"I need your help retrieving an item called $(red)Heart of the Sea$(). It can often be found in buried treasures, but I lack the experience and expertise an adventurer have to find it. Could you get it for me?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0021\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0021\root.json,start.description.text,Hello adventurer. Could you get me something from the Ocean?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0022\quest_0022_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0022\quest_0022_01.json,start.description.text,Did you get a piece of $(red)Mahogany Log$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0022\quest_0022_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0022\quest_0022_01.json,complete.description.text,Thanks. Here's your reward.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0022\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0022\root.json,start.description.text,"Hey boy, can you get me a piece of $(red)Mahogamy Log$()?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0023\quest_0023_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0023\quest_0023_01.json,start.description.text,I can teach you the skill - Emergency Escape. Just pay me 15 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0023\quest_0023_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0023\quest_0023_01.json,complete.description.text,Here you go.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0023\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0023\root.json,start.description.text,"Hey young man, want to learn some combat skills?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_01.json,start.title.text,Hello again!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_01.json,start.description.text,"Ah, almost forgot. Can you get me a piece of paper? I'll mark down the location of their hideout."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_01.json,complete.title.text,Here.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_01.json,complete.description.text,Here. Please hurry! We don't know what they're planning to do with the kid.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_01b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_01b.json,start.description.text,"The pillagers have kidnapped a child from our village... Please go save him and bring him home. The guards here are swarmed with patrol duties, you're our only hope."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_02.json,start.title.text,Lost Child
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_02.json,start.description.text,"Please go save the child, and bring him back here."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_02.json,complete.title.text,Lost Child: Complete
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_02.json,complete.description.text,"You're a hero for what you did, adventurer. We will never forget what you've done for us. Here, I'll teach you a new combat skill - Death Harvest."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_03.json,start.title.text,Voluntary Exile
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_03.json,start.description.text,Got a side challenge for you: Defeat a Pillager Captain! Remember to drink milk before coming back... I'll kill you if you bring those pesky pillagers back to us!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_03.json,complete.title.text,Voluntary Exile: Complete
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\quest_0024_03.json,complete.description.text,Good job. Wait... You drank the milk right?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0024\root.json,start.description.text,Adventurer! Our village requires your assistance!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0025\quest_0025_01.json,start.title.text,Extermination Task
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0025\quest_0025_01.json,start.description.text,"Kill the Griffin, I'll pay you handsomely... But stay safe, please."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0025\quest_0025_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0025\quest_0025_01.json,complete.description.text,"Oh thank the lords, you've returned! You took so long and the worst thoughts came to my mind... I'm glad you're okay. Here's your reward. Thanks again."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0025\quest_0025_01b.json,start.title.text,Extermination Task
